"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-09-22 ~ 2025-09-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 용인시 수지구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"96","경기도 용인시 수지구 죽전동","1088-2","1088","0002","죽전역솔하임","28.2220","202509","06","31,700","-","16","개인","개인","2021","정든로 5","-","중개거래","경기 용인시 수지구","-"
"97","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","116.9300","202509","06","130,000","-","12","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","-"
"98","경기도 용인시 수지구 성복동","84","0084","0000","성동마을강남","134.6478","202509","06","94,500","-","1","개인","개인","2001","수지로113번길 16","-","중개거래","경기 용인시 수지구","-"
"99","경기도 용인시 수지구 상현동","842","0842","0000","상현마을수지센트럴아이파크","101.9783","202509","06","98,000","-","6","개인","개인","2006","상현로 101","-","중개거래","경기 용인시 수지구","-"
"100","경기도 용인시 수지구 신봉동","905","0905","0000","우남퍼스트빌","59.9524","202509","06","75,000","-","16","개인","개인","2004","신봉1로 27","-","중개거래","경기 성남시 중원구, 경기 용인시 수지구","-"
"101","경기도 용인시 수지구 상현동","827","0827","0000","수지금호베스트빌TheEdu","135.5540","202509","06","75,200","-","6","개인","개인","2001","상현로 59","-","중개거래","경기 용인시 수지구","-"
"102","경기도 용인시 수지구 동천동","914","0914","0000","동천디이스트","84.9110","202509","06","96,000","-","10","개인","개인","2007","동천로 64","-","중개거래","경기 용인시 수지구","-"
"103","경기도 용인시 수지구 동천동","862","0862","0000","동천마을현대홈타운2차","84.9750","202509","06","88,000","-","23","개인","개인","2002","동천로63번길 10","-","중개거래","경기 용인시 수지구","-"
"104","경기도 용인시 수지구 상현동","1","0001","0000","성복역리버파크","84.9650","202509","06","70,000","-","5","개인","개인","1998","포은대로 298","-","중개거래","경기 용인시 수지구","-"
"105","경기도 용인시 수지구 풍덕천동","703","0703","0000","동보","116.6400","202509","05","90,000","-","4","개인","개인","1995","풍덕천로 161","-","중개거래","경기 용인시 수지구","-"
"106","경기도 용인시 수지구 성복동","726","0726","0000","LG빌리지3","134.9930","202509","05","89,000","-","18","개인","개인","2002","성복2로 126","-","중개거래","경기 용인시 수지구","-"
"107","경기도 용인시 수지구 상현동","85-6","0085","0006","서원마을현대홈타운","59.9328","202509","05","74,000","-","6","개인","개인","2001","포은대로 231","-","중개거래","경기 용인시 수지구","-"
"108","경기도 용인시 수지구 상현동","99","0099","0000","벽산블루밍","59.9550","202509","05","67,000","-","9","개인","개인","1998","수지로 68","-","중개거래","경기 용인시 수지구","-"
"109","경기도 용인시 수지구 상현동","1115","1115","0000","광교경남아너스빌","84.9900","202509","05","120,000","-","22","개인","개인","2011","광교마을로 2","-","중개거래","경기 용인시 수지구, 경기 화성시","-"
"110","경기도 용인시 수지구 죽전동","1329","1329","0000","성현마을우미이노스빌2차","59.9534","202509","05","58,500","-","11","개인","개인","2004","죽전로 143","-","중개거래","경기 용인시 수지구","-"
"111","경기도 용인시 수지구 죽전동","51-1","0051","0001","현대빌라트3(301동)","168.7900","202509","05","60,000","-","3","개인","개인","1999","죽전로254번길 9","-","중개거래","경기 용인시 수지구","-"
"112","경기도 용인시 수지구 죽전동","331","0331","0000","도담마을아이파크","109.5900","202509","05","63,000","-","16","개인","개인","1998","대지로 82","-","중개거래","경기 용인시 수지구","-"
"113","경기도 용인시 수지구 동천동","산151-2","0151","0002","더샵동천이스트포레","78.2273","202509","05","96,800","-","14","개인","개인","2020","수풍로 89","-","중개거래","경기 용인시 수지구","-"
"114","경기도 용인시 수지구 풍덕천동","700-1","0700","0001","현대","84.5100","202509","05","89,800","-","10","개인","개인","1994","수지로342번길 18","-","중개거래","경기 용인시 수지구","-"
"115","경기도 용인시 수지구 풍덕천동","1027","1027","0000","신정마을진흥","84.9900","202509","05","88,000","-","11","개인","개인","1999","풍덕천로 19","-","중개거래","경기 용인시 수지구","-"
"116","경기도 용인시 수지구 풍덕천동","1065","1065","0000","신정마을주공1","59.3900","202509","05","91,500","-","8","개인","개인","2000","풍덕천로 91","-","중개거래","경기 용인시 수지구","-"
"117","경기도 용인시 수지구 신봉동","1025","1025","0000","힐스테이트광교산","59.9540","202509","05","66,500","-","6","개인","개인","2022","신봉2로 154","-","중개거래","경기 용인시 수지구","-"
"118","경기도 용인시 수지구 신봉동","905","0905","0000","우남퍼스트빌","59.9524","202509","05","73,500","-","5","개인","개인","2004","신봉1로 27","-","중개거래","경기 용인시 수지구","-"
"119","경기도 용인시 수지구 신봉동","893","0893","0000","서홍마을4","84.9900","202509","05","87,000","-","20","개인","개인","2004","신봉1로 28","-","중개거래","경기 용인시 수지구","-"
"120","경기도 용인시 수지구 신봉동","871","0871","0000","신봉마을엘지빌리지5차(B)","164.5170","202509","05","85,000","-","15","개인","개인","2002","신봉1로 110","-","중개거래","경기 용인시 수지구","-"
"121","경기도 용인시 수지구 풍덕천동","1060","1060","0000","신정7단지(상록)공무원","84.9800","202509","05","107,000","-","10","개인","개인","2000","풍덕천로 75","-","중개거래","경기 용인시 수지구","-"
"122","경기도 용인시 수지구 풍덕천동","664","0664","0000","삼익아파트","59.7600","202509","05","50,000","-","7","개인","개인","1994","문인로 59","-","중개거래","경기 용인시 수지구","-"
"123","경기도 용인시 수지구 풍덕천동","691","0691","0000","동부","59.6100","202509","05","58,000","-","1","개인","개인","1995","수지로 323","-","중개거래","경기 용인시 수지구","-"
"124","경기도 용인시 수지구 풍덕천동","691","0691","0000","동부","59.6100","202509","05","62,000","-","12","개인","개인","1995","수지로 323","-","중개거래","경기 용인시 수지구","-"
"125","경기도 용인시 수지구 풍덕천동","691","0691","0000","동부","59.6100","202509","05","63,000","-","4","개인","개인","1995","수지로 323","-","중개거래","경기 용인시 수지구","-"
"126","경기도 용인시 수지구 풍덕천동","1198","1198","0000","래미안수지이스트파크","98.8400","202509","05","126,000","-","16","개인","개인","2015","신수로683번길 19","-","중개거래","경기 용인시 수지구","-"
"127","경기도 용인시 수지구 성복동","771","0771","0000","버들치마을성복힐스테이트1차","134.8590","202509","04","96,000","-","8","개인","개인","2011","성복1로 91","-","중개거래","경기 용인시 수지구","-"
"128","경기도 용인시 수지구 상현동","866","0866","0000","광교상떼빌파크뷰","164.2368","202509","04","84,500","-","18","개인","개인","2002","상현로 30-10","-","중개거래","경기 용인시 수지구","-"
"129","경기도 용인시 수지구 상현동","867","0867","0000","성복역금호베스트빌","151.1100","202509","04","70,000","-","2","개인","개인","2002","심곡로 16","-","직거래","-","-"
"130","경기도 용인시 수지구 상현동","867","0867","0000","성복역금호베스트빌","151.1100","202509","04","84,000","-","10","개인","개인","2002","심곡로 16","-","중개거래","경기 용인시 수지구","-"
"131","경기도 용인시 수지구 상현동","1201","1201","0000","용인수지휴엔하임","59.9820","202509","04","69,300","-","15","개인","개인","2016","상현로 152","-","중개거래","경기 용인시 수지구, 서울 강동구","-"
"132","경기도 용인시 수지구 상현동","1113","1113","0000","광교더힐","101.7200","202509","04","112,800","-","16","개인","개인","2014","광교마을로 11","-","중개거래","경기 용인시 수지구","-"
"133","경기도 용인시 수지구 상현동","1115","1115","0000","광교경남아너스빌","84.8280","202509","04","119,000","-","21","개인","개인","2011","광교마을로 2","-","중개거래","경기 용인시 수지구","-"
"134","경기도 용인시 수지구 상현동","1115","1115","0000","광교경남아너스빌","84.9900","202509","04","113,500","-","17","개인","개인","2011","광교마을로 2","-","중개거래","경기 용인시 수지구","-"
"135","경기도 용인시 수지구 동천동","868","0868","0000","동천역센트럴아이파크","113.4880","202509","04","105,000","-","11","개인","법인","2004","손곡로 54","-","중개거래","경기 용인시 수지구","-"
"136","경기도 용인시 수지구 신봉동","880","0880","0000","서홍마을한화꿈에그린","84.9500","202509","04","59,000","304","4","개인","개인","2004","신봉1로48번길 32","-","중개거래","경기 용인시 수지구","25.09.10"
"137","경기도 용인시 수지구 성복동","767","0767","0000","버들치마을성복자이2차","124.8580","202509","04","85,000","213","8","개인","개인","2010","성복2로 251","-","중개거래","경기 용인시 수지구","25.09.08"
"138","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","84.9100","202509","04","107,000","-","11","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","-"
"139","경기도 용인시 수지구 풍덕천동","1186","1186","0000","정자뜰마을태영데시앙2차","84.6587","202509","04","104,250","-","18","개인","개인","2006","풍덕천로22번길 67","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","-"
"140","경기도 용인시 수지구 풍덕천동","1183","1183","0000","정자뜰마을태영데시앙1차","84.6580","202509","04","103,000","-","14","개인","개인","2004","수지로 166","-","중개거래","경기 용인시 수지구","-"
"141","경기도 용인시 수지구 풍덕천동","1167","1167","0000","진산마을삼성5차","128.2078","202509","04","121,500","-","3","개인","개인","2003","진산로 90","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","-"
"142","경기도 용인시 수지구 풍덕천동","703","0703","0000","동보","123.0900","202509","04","87,900","-","16","개인","개인","1995","풍덕천로 161","-","중개거래","경기 용인시 수지구","-"
"143","경기도 용인시 수지구 풍덕천동","664","0664","0000","삼익아파트","59.7600","202509","04","53,000","-","14","개인","개인","1994","문인로 59","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"144","경기도 용인시 수지구 풍덕천동","1060","1060","0000","신정7단지(상록)공무원","84.9800","202509","04","106,800","-","8","개인","개인","2000","풍덕천로 75","-","중개거래","경기 용인시 수지구","-"
"145","경기도 용인시 수지구 풍덕천동","1065","1065","0000","신정마을주공1","59.3900","202509","04","90,000","-","9","개인","개인","2000","풍덕천로 91","-","중개거래","경기 용인시 수지구","-"
"146","경기도 용인시 수지구 풍덕천동","664","0664","0000","풍림아파트","59.7600","202509","04","53,000","-","14","개인","개인","1994","문인로 59","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"147","경기도 용인시 수지구 죽전동","1355","1355","0000","성현마을광명샤인빌","59.8372","202509","04","38,500","-","4","개인","개인","2005","디지털벨리로 5","-","중개거래","경기 용인시 수지구","-"
"148","경기도 용인시 수지구 죽전동","1483","1483","0000","죽전휴먼빌","84.9971","202509","04","66,000","-","1","개인","개인","2010","대지로 77","-","중개거래","경기 용인시 수지구","-"
"149","경기도 용인시 수지구 동천동","917","0917","0000","더샵동천포레스트","84.8668","202509","03","84,700","104동","10","개인","개인","2018","동천로178번길 4","-","중개거래","경기 용인시 수지구","25.09.08"
"150","경기도 용인시 수지구 풍덕천동","1198","1198","0000","래미안수지이스트파크","84.9800","202509","03","108,000","-","19","개인","개인","2015","신수로683번길 19","-","중개거래","경기 용인시 수지구","-"
"151","경기도 용인시 수지구 죽전동","1112","1112","0000","중앙하이츠","184.6820","202509","03","88,500","-","15","개인","개인","2001","현암로63번길 2","-","중개거래","경기 용인시 수지구","-"
"152","경기도 용인시 수지구 풍덕천동","1183","1183","0000","정자뜰마을태영데시앙1차","84.6580","202509","03","98,500","-","2","개인","개인","2004","수지로 166","-","중개거래","경기 용인시 수지구","-"
"153","경기도 용인시 수지구 풍덕천동","1183","1183","0000","정자뜰마을태영데시앙1차","84.6580","202509","03","103,300","-","23","개인","개인","2004","수지로 166","-","중개거래","경기 용인시 수지구","-"
"154","경기도 용인시 수지구 동천동","938","0938","0000","래미안이스트팰리스2단지","207.5800","202509","03","219,000","-","27","개인","개인","2010","동천로113번길 10","-","중개거래","경기 용인시 수지구","-"
"155","경기도 용인시 수지구 죽전동","1311","1311","0000","꽃메마을극동스타클래스","109.0130","202509","03","75,000","-","19","개인","개인","2004","죽전로 116","-","중개거래","경기 용인시 수지구","-"
"156","경기도 용인시 수지구 동천동","산151-2","0151","0002","더샵동천이스트포레","84.9571","202509","03","103,500","-","22","개인","개인","2020","수풍로 89","-","중개거래","경기 용인시 수지구","-"
"157","경기도 용인시 수지구 동천동","859","0859","0000","동천마을현대홈타운1차","84.9660","202509","03","91,000","-","13","개인","개인","2002","수지로 487","-","직거래","-","-"
"158","경기도 용인시 수지구 상현동","857","0857","0000","성복역아이파크","116.7301","202509","03","89,000","-","12","개인","개인","2002","상현로 142","-","중개거래","경기 용인시 수지구","-"
"159","경기도 용인시 수지구 상현동","30","0030","0000","진산마을성원상떼빌아파트","59.9900","202509","03","59,900","-","7","개인","개인","1998","진산로 24","-","중개거래","경기 용인시 수지구","-"
"160","경기도 용인시 수지구 상현동","831","0831","0000","광교쌍용포레듀엔(2-C)","84.8490","202509","03","66,000","-","8","개인","개인","2001","상현로 30-9","-","중개거래","경기 용인시 수지구","-"
"161","경기도 용인시 수지구 상현동","869","0869","0000","만현마을9단지엘지자이","109.7834","202509","03","71,000","-","7","개인","개인","2003","만현로133번길 33","-","중개거래","경기 용인시 수지구","-"
"162","경기도 용인시 수지구 상현동","1201","1201","0000","용인수지휴엔하임","59.9820","202509","03","66,700","-","4","개인","개인","2016","상현로 152","-","중개거래","경기 용인시 수지구","-"
"163","경기도 용인시 수지구 풍덕천동","1168-2","1168","0002","진산마을삼성6차","119.6640","202509","03","117,000","-","3","개인","개인","2002","진산로 108","-","중개거래","경기 용인시 수지구","-"
"164","경기도 용인시 수지구 풍덕천동","1025","1025","0000","신정마을우성","84.9000","202509","03","91,900","-","7","개인","개인","2000","정평로 41","-","중개거래","경기 용인시 수지구","-"
"165","경기도 용인시 수지구 풍덕천동","1065","1065","0000","신정마을주공1","59.3900","202509","03","90,900","-","16","개인","개인","2000","풍덕천로 91","-","중개거래","경기 용인시 수지구","-"
"166","경기도 용인시 수지구 풍덕천동","700-1","0700","0001","현대","84.5100","202509","03","85,000","-","4","개인","개인","1994","수지로342번길 18","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"167","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","116.9300","202509","03","115,800","-","1","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","-"
"168","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","84.9100","202509","03","110,000","-","12","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","-"
"169","경기도 용인시 수지구 동천동","176-1","0176","0001","수지2풍림","59.9400","202509","03","61,000","-","11","개인","개인","1998","동천로 18","-","중개거래","경기 용인시 수지구","-"
"170","경기도 용인시 수지구 신봉동","905","0905","0000","우남퍼스트빌","39.5619","202509","03","37,500","-","3","개인","개인","2004","신봉1로 27","-","중개거래","경기 용인시 수지구","-"
"171","경기도 용인시 수지구 신봉동","949","0949","0000","동부센트레빌5단지","124.8730","202509","03","87,000","-","5","개인","개인","2010","신봉1로 214","-","중개거래","경기 용인시 수지구","-"
"172","경기도 용인시 수지구 죽전동","1165","1165","0000","새터마을죽전힐스테이트","84.9959","202509","03","71,700","-","13","개인","개인","2004","현암로125번길 11","-","중개거래","경기 용인시 수지구","-"
"173","경기도 용인시 수지구 신봉동","893","0893","0000","서홍마을4","84.9900","202509","02","78,000","-","15","개인","개인","2004","신봉1로 28","-","중개거래","경기 용인시 수지구","-"
"174","경기도 용인시 수지구 상현동","837","0837","0000","상현마을금호베스트빌3단지","126.7230","202509","02","71,300","-","13","개인","개인","2002","상현로42번길 40","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","-"
"175","경기도 용인시 수지구 풍덕천동","1104","1104","0000","용인수지신정마을9단지","49.2600","202509","02","71,500","-","4","개인","개인","2000","풍덕천로 76","-","중개거래","경기 수원시 영통구, 경기 용인시 수지구","-"
"176","경기도 용인시 수지구 풍덕천동","700-1","0700","0001","현대","84.5100","202509","02","87,800","-","7","개인","개인","1994","수지로342번길 18","-","중개거래","경기 용인시 수지구","-"
"177","경기도 용인시 수지구 상현동","30","0030","0000","진산마을성원상떼빌아파트","133.4400","202509","02","76,000","-","3","개인","개인","1998","진산로 24","-","중개거래","경기 용인시 수지구","-"
"178","경기도 용인시 수지구 상현동","96-1","0096","0001","풍산아파트","84.8700","202509","02","62,000","-","10","개인","개인","1997","수지로78번길 20","-","중개거래","경기 용인시 수지구","-"
"179","경기도 용인시 수지구 동천동","923","0923","0000","래미안이스트팰리스4단지","172.9500","202509","02","128,000","-","14","개인","개인","2010","동천로153번길 6","-","중개거래","경기 용인시 수지구","-"
"180","경기도 용인시 수지구 동천동","산151-2","0151","0002","더샵동천이스트포레","108.5024","202509","02","108,500","-","4","개인","개인","2020","수풍로 89","-","중개거래","경기 용인시 수지구","-"
"181","경기도 용인시 수지구 성복동","726","0726","0000","LG빌리지3","204.2020","202509","02","99,200","-","15","개인","개인","2002","성복2로 126","-","중개거래","경기 용인시 수지구","-"
"182","경기도 용인시 수지구 죽전동","1329","1329","0000","성현마을우미이노스빌2차","59.9534","202509","02","54,700","-","3","개인","개인","2004","죽전로 143","-","중개거래","경기 용인시 수지구","-"
"183","경기도 용인시 수지구 죽전동","1003-8","1003","0008","현암마을동성2차","60.0000","202509","02","69,000","-","10","개인","개인","1999","용구대로 2720","-","중개거래","경기 용인시 수지구","-"
"184","경기도 용인시 수지구 상현동","857","0857","0000","성복역아이파크","116.7301","202509","02","90,500","-","3","개인","개인","2002","상현로 142","-","중개거래","경기 용인시 수지구","-"
"185","경기도 용인시 수지구 죽전동","832","0832","0000","벽산블루밍1단지","59.9700","202509","02","75,000","-","11","개인","개인","1997","용구대로2771번길 68","-","중개거래","경기 용인시 수지구","-"
"186","경기도 용인시 수지구 신봉동","960","0960","0000","광교산자이","84.9510","202509","02","69,000","-","1","개인","개인","2015","신봉2로 93","-","중개거래","경기 용인시 수지구","-"
"187","경기도 용인시 수지구 동천동","BL-","0000","0000","동천센트럴자이","84.8152","202509","01","118,500","-","7","개인","개인","2019","고기로45번길 40-18","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"188","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","84.9500","202509","01","113,000","-","17","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","-"
"189","경기도 용인시 수지구 풍덕천동","1198","1198","0000","래미안수지이스트파크","84.8800","202509","01","104,000","-","14","개인","개인","2015","신수로683번길 19","-","중개거래","경기 용인시 수지구","-"
